EF_W_COMP_WORKOVERS_FRAC.FACILITY_NAME,EF_W_COMP_WORKOVERS_FRAC.FACILITY_ID,EF_W_COMP_WORKOVERS_FRAC.REPORTING_YEAR,EF_W_COMP_WORKOVERS_FRAC.TABLE_NUM,EF_W_COMP_WORKOVERS_FRAC.TABLE_DESC,EF_W_COMP_WORKOVERS_FRAC.INDUSTRY_SEGMENT,EF_W_COMP_WORKOVERS_FRAC.SUB_BASIN_IDENTIFIER,EF_W_COMP_WORKOVERS_FRAC.WELL_TYPE,EF_W_COMP_WORKOVERS_FRAC.IS_GAS_FLARED,EF_W_COMP_WORKOVERS_FRAC.REDUCED_EMISSION_COMPLETIONS,EF_W_COMP_WORKOVERS_FRAC.TOTAL_COMPLETIONS,EF_W_COMP_WORKOVERS_FRAC.REDUCED_EMISSION_WORKOVERS,EF_W_COMP_WORKOVERS_FRAC.TOTAL_WORKOVERS,EF_W_COMP_WORKOVERS_FRAC.OIL_OR_GAS_WELL,EF_W_COMP_WORKOVERS_FRAC.EQUATION_USED,EF_W_COMP_WORKOVERS_FRAC.FLOW_VOLUME,EF_W_COMP_WORKOVERS_FRAC.FLOW_RATE,EF_W_COMP_WORKOVERS_FRAC.ANNUAL_CH4_EMISSIONS
Chevron MCA 260 East Texas Basin,1009239,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],260 - PANOLA  TX (365) - Other tight reservoir rock,Horizontal,No,,,Yes,1,,Equation W-10B,0,0,0
XTO Energy Inc 260 East Texas,1008079,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],260 - ROBERTSON  TX (395) - Other tight reservoir rock,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
XTO Energy Inc 260 East Texas,1008079,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],260 - ROBERTSON  TX (395) - Other tight reservoir rock,Vertical,No,,,No,0,,Equation W-10B,0,0,0
Urban 220 Gulf Coast Basin (LA  TX),1011652,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],220 - STARR  TX (427) - High permeability gas,Vertical,No,,,Yes,3,,Equation W-10B,131083.3333333,1324.0740741,1.965
SN Operating  LLC 220 Gulf Coast Basin (LA  TX),1009720,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],220 - WEBB  TX (479) - High permeability gas,Horizontal,No,,,Yes,1,,Equation W-10B,130000,2708.3333333,1.949
345 Arkoma Basin - BP America Production Company,1009169,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - PITTSBURG  OK (121) - High permeability gas,Vertical,No,,,Yes,1,,Equation W-10A,,,0
XTO Energy Inc 345 Arkoma,1009392,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - CLEBURNE  AR (23) - Shale gas,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
XTO Energy Inc 345 Arkoma,1009392,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - CLEBURNE  AR (23) - Shale gas,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
345 Arkoma Basin - BP America Production Company,1009169,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - COAL  OK (29) - Shale gas,Horizontal,No,,,Yes,2,,Equation W-10A,,,0
XTO Energy Inc 345 Arkoma,1009392,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - VAN BUREN  AR (141) - Shale gas,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
XTO Energy Inc 345 Arkoma,1009392,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - VAN BUREN  AR (141) - Shale gas,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
Cimarex Energy Co. 430 Permian,1008544,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],430 - CULBERSON  TX (109) - Shale gas,Horizontal,Yes,,,No,1,,Equation W-10A,,,0
Houston Counties Oil and Gas Production Facilities,1012030,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],260 - HOUSTON  TX (225) - Oil,Vertical,No,,,Yes,69,,Equation W-10B,3288.1,112.5942029,3.8
Houston Counties Oil and Gas Production Facilities,1012030,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],260 - HOUSTON  TX (225) - Oil,Horizontal,No,,,Yes,4,,Equation W-10B,311,41,.361
Riviera Resources 260 East Texas Basin Production Segment,1010396,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],260 - HARRISON  TX (203) - High permeability gas,VERTICAL,No,,,Yes,2,,Equation W-10B,0,1500,.152
Samson Resources 535 Green River Basin,1008852,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],535 - SWEETWATER  WY (37) - Other tight reservoir rock,Vertical,No,,,No,1,,Equation W-10A,,,6.3
Cimarex Energy Co. 360 Anadarko,1008702,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - CANADIAN  OK (17) - High permeability gas,Horizontal,Yes,,,No,1,,Equation W-10A,,,0
Sheridan Production Company LLC 360 Anadarko Basin,1009845,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - GRADY  OK (51) - High permeability gas,Vertical,Yes,,,No,2,,Equation W-10A,,,2.922
Chevron MCA 360 Anadarko Basin,1008956,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - WHEELER  TX (483) - High permeability gas,Horizontal,Yes,,,Yes,2,,Equation W-10B,10126000,22000,2.906
Cimarex Energy Co. 360 Anadarko,1008702,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - CANADIAN  OK (17) - Shale gas,Horizontal,No,,,No,1,,Equation W-10A,,,.4
Cimarex Energy Co. 360 Anadarko,1008702,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - CANADIAN  OK (17) - Shale gas,Horizontal,Yes,,,No,2,,Equation W-10A,,,0
EagleRidge Operating  LLC. Fort Worth Syncline Basin,1011765,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],420 - DENTON  TX (121) - Shale gas,Horizontal,No,,,Yes,4,,Equation W-10A,,,54.754
XTO Energy Inc 420 Fort Worth Syncline,1009388,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],420 - PARKER  TX (367) - Shale gas,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
Trinity River Energy Operating  LLC 420 Fort Worth Syncline,1009441,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],420 - PARKER  TX (367) - Shale gas,Horizontal,Yes,,,Yes,1,,Equation W-10B,0,5000,.015
Cimarex Energy Co. 430 Permian,1008544,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],430 - CULBERSON  TX (109) - Other tight reservoir rock,Horizontal,Yes,,,No,1,,Equation W-10A,,,.1
PDC Energy 540 Denver Basin,1009286,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],540 - WELD  CO (123) - Other tight reservoir rock,Vertical,Yes,,,No,1,,Equation W-10A,,,.32
Chevron MCA 430 Permian Basin,1009240,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],430 - LEA  NM (25) - High permeability gas,Vertical,Yes,,,No,1,,Equation W-10B,1640000,3358,.438
SK Plymouth LLC Anadarko Basin,1011752,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - CUSTER  OK (39) - Oil,Vertical,No,,,Yes,4,,Equation W-10B,0,0,0
SK Plymouth LLC Anadarko Basin,1011752,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - GARFIELD  OK (47) - Oil,Vertical,No,,,Yes,81,,Equation W-10B,0,0,0
SK Plymouth LLC Anadarko Basin,1011752,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - GRANT  OK (53) - Oil,Vertical,No,,,Yes,19,,Equation W-10B,0,0,0
345 Arkoma Basin - BP America Production Company,1009169,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - LATIMER  OK (77) - Other tight reservoir rock,Vertical,No,,,Yes,5,,Equation W-10A,,,260.527
345 Arkoma Basin - BP America Production Company,1009169,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - LE FLORE  OK (79) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10A,,,1.477
345 Arkoma Basin - BP America Production Company,1009169,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - PITTSBURG  OK (121) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10A,,,0
XTO Energy Inc 345 Arkoma,1009392,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],345 - WHITE  AR (145) - Other tight reservoir rock,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - BECKHAM  OK (9) - Other tight reservoir rock,Vertical,No,,,Yes,2,,Equation W-10B,0,0,0
XTO Energy Inc 415 Strawn,1009387,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],415 - TARRANT  TX (439) - Shale gas,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
TEP Barnett USA LLC  415 - Strawn Basin,1008536,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],415 - TARRANT  TX (439) - Shale gas,Horizontal,No,,,Yes,1,,Equation W-10A,,,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - CUSTER  OK (39) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10B,0,0,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - ELLIS  OK (45) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10B,0,0,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - GRADY  OK (51) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10B,0,0,0
360 Anadarko Basin - BP America Production Company,1008558,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - HEMPHILL  TX (211) - Other tight reservoir rock,Vertical,Yes,,,Yes,1,,Equation W-10A,,,3.53
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - OCHILTREE  TX (357) - Other tight reservoir rock,Vertical,No,,,Yes,3,,Equation W-10B,0,0,0
360 Anadarko Basin - BP America Production Company,1008558,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - ROBERTS  TX (393) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10A,,,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - ROGER MILLS  OK (129) - Other tight reservoir rock,Horizontal,No,,,Yes,2,,Equation W-10B,0,0,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - ROGER MILLS  OK (129) - Other tight reservoir rock,Vertical,No,,,Yes,8,,Equation W-10B,0,0,0
Presidio Petroleum 360 Anadarko Basin,1009335,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - WHEELER  TX (483) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10B,0,0,0
Chesapeake Operating LLC  360 - Anadarko Basin,1008530,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],360 - WHEELER  TX (483) - Other tight reservoir rock,Vertical,No,,,Yes,1,,Equation W-10A,,,.056
XTO Energy Inc 580 San Juan,1009142,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - SAN JUAN  NM (45) - High permeability gas,Vertical,No,,,No,1,,Equation W-10B,507291.666,1463,8.12
580 San Juan Basin - BP America Production Company,1009076,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - ARCHULETA  CO (7) - Coal seam,Vertical,No,,,No,1,,Equation W-10A,,,0
580 San Juan Basin - BP America Production Company,1009076,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - LA PLATA  CO (67) - Coal seam,Vertical,No,,,No,25,,Equation W-10A,,,0
Dugan Production Corp- San Juan Basin,1008540,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - SAN JUAN  NM (45) - Coal seam,Vertical,Yes,,,Yes,5,,Equation W-10A,,,.247
Riviera Resources 305 Michigan Basin Production Segment,1008363,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],305 - MONTMORENCY  MI (119) - Shale gas,Vertical,No,,,Yes,3,,Equation W-10B,0,0,0
San Juan Basin,1009242,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - LA PLATA  CO (67) - Other tight reservoir rock,Vertical,Yes,,,No,1,,Equation W-10B,366000,183000,.133
Cross Timbers Energy  LLC - San Juan Basin 580,1011100,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - RIO ARRIBA  NM (39) - Other tight reservoir rock,Vertical,No,,,No,1,,Equation W-10B,0,8428,2.19
San Juan Basin,1009242,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],580 - SAN JUAN  NM (45) - Other tight reservoir rock,Vertical,Yes,,,Yes,2,,Equation W-10B,316000,14125,.115
Ursa Resources Group II - 595 - Piceance Basin,1010181,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],595 - GARFIELD  CO (45) - Shale gas,Vertical,No,,,Yes,30,,Equation W-10B,0,0,0
XTO Energy Inc 595 Piceance,1009141,2015,Table G.2,Gas Well Workovers with Hydraulic Fracturing,Onshore petroleum and natural gas production [98.230(a)(2)],595 - RIO BLANCO  CO (103) - Other tight reservoir rock,Horizontal,No,,,No,0,,Equation W-10B,0,0,0
